"phenomenon_time";"id_aq_legal_station";"c6h6";"co";"no";"no2";"o3";"nox"
"2019-07-26 14:45:00";38;NULL;"0.32";"9.1";"43.45";"71.9";NULL
"2019-07-26 15:00:00";38;NULL;"0.27";"6.4";"25.22";"90.46";NULL
"2019-07-26 15:15:00";38;NULL;"0.29";"7.41";"30";"88.02";NULL
"2019-07-26 15:30:00";38;NULL;"0.26";"4.79";"24.49";"92.63";NULL
"2019-07-26 15:45:00";38;NULL;"0.24";"2.25";"16.84";"98.9";NULL
"2019-07-26 16:15:00";38;NULL;"0.24";"7.85";"19.25";"96.02";NULL
"2019-07-26 16:30:00";38;NULL;"0.22";"6.98";"22.17";"98.18";NULL
"2019-07-26 17:15:00";38;NULL;"0.2";"2.97";"18.99";"101.09";NULL
"2019-07-26 17:30:00";38;NULL;"0.2";"3.29";"23.42";"104.94";NULL
"2019-07-26 17:45:00";38;NULL;"0.23";"5.07";"37.49";"98.83";NULL
"2019-07-26 18:15:00";38;NULL;"0.21";"3.49";"39.11";"84.72";NULL
"2019-07-26 18:30:00";38;NULL;"0.23";"3.08";"35.4";"65.98";NULL
"2019-07-26 18:45:00";38;NULL;"0.24";"3.13";"38.46";"60.04";NULL
"2019-07-26 19:15:00";38;NULL;"0.32";"4.22";"36.15";"59.31";NULL
"2019-07-26 19:30:00";38;NULL;"0.23";"3.58";"29.88";"57.9";NULL
"2019-07-26 19:45:00";38;NULL;"0.23";"3.15";"26.65";"57.98";NULL
"2019-07-26 20:15:00";38;NULL;"0.23";"2.3";"23.11";"56.23";NULL
"2019-07-26 20:30:00";38;NULL;"0.23";"2.63";"25.36";"50.7";NULL
"2019-07-26 20:45:00";38;NULL;"0.24";"6.62";"32.68";"47.69";NULL
"2019-07-26 21:15:00";38;NULL;"0.2";"1.91";"20.17";"55.47";NULL
"2019-07-26 21:30:00";38;NULL;"0.22";"2.06";"20.05";"56.12";NULL
"2019-07-26 21:45:00";38;NULL;"0.19";"1.82";"18.04";"55.94";NULL
"2019-07-26 22:00:00";38;NULL;"0.21";"3.14";"25.37";"49.69";NULL
"2019-07-26 22:15:00";38;NULL;"0.19";"2.82";"23.33";"52.7";NULL
"2019-07-26 22:30:00";38;NULL;"0.21";"3.44";"36.97";"48.62";NULL
"2019-07-26 23:15:00";38;NULL;"0.14";"4.71";"16.09";"47.54";NULL
"2019-07-25 15:45:00";38;NULL;"0.18";"6.82";"39.48";"103.02";NULL
"2019-07-25 14:15:00";38;NULL;"0.33";"11.24";"48.24";"94.81";NULL
"2019-07-25 14:30:00";38;NULL;"0.22";"7.39";"34.96";"101.5";NULL
"2019-07-25 14:45:00";38;NULL;"0.25";"4.99";"29.22";"105.87";NULL
"2019-07-25 15:15:00";38;NULL;"0.22";"7.74";"30.75";"107.75";NULL
"2019-07-25 15:30:00";38;NULL;"0.15";"3.95";"25.76";"111.32";NULL
"2019-07-25 16:15:00";38;NULL;"0.31";"14.04";"55.92";"99.21";NULL
"2019-07-25 16:30:00";38;NULL;"0.15";"5.7";"27.96";"108.4";NULL
"2019-07-25 16:45:00";38;NULL;"0.14";"10.93";"41.59";"100.73";NULL
"2019-07-25 17:15:00";38;NULL;"0.17";"6.62";"38.92";"95.05";NULL
"2019-07-25 17:30:00";38;NULL;"0.14";"5.7";"42.77";"92.45";NULL
"2019-07-25 17:45:00";38;NULL;"0.2";"7.83";"53.42";"91.94";NULL
"2019-07-25 18:15:00";38;NULL;"0.15";"7.87";"60.06";"94.01";NULL
"2019-07-25 18:30:00";38;NULL;"0.19";"5.72";"61.47";"92.33";NULL
"2019-07-27 04:15:00";38;NULL;"0.11";"7.69";"11.97";"42.53";NULL
"2019-07-27 04:30:00";38;NULL;"0.11";"7.44";"10.84";"44.64";NULL
"2019-07-27 04:45:00";38;NULL;"0.11";"5.38";"10.79";"42.87";NULL
"2019-07-27 05:15:00";38;NULL;"0.11";"5.35";"10.65";"43.76";NULL
"2019-07-27 05:45:00";38;NULL;"0.1";"6.7";"11.85";"41.91";NULL
"2019-07-27 06:15:00";38;NULL;"0.11";"5.16";"11.97";"42.44";NULL
"2019-07-27 06:30:00";38;NULL;"0.11";"4.96";"11.93";"42.87";NULL
"2019-07-27 06:45:00";38;NULL;"0.11";"4.83";"11.68";"42.59";NULL
"2019-07-27 07:15:00";38;NULL;"0.11";"4.77";"12.63";"43.06";NULL
"2019-07-27 07:30:00";38;NULL;"0.11";"4.63";"12.73";"41.7";NULL
"2019-07-27 07:45:00";38;NULL;"0.12";"6.61";"14.62";"39.63";NULL
"2019-07-27 08:00:00";38;NULL;"0.11";"8.3";"14.85";"40.38";NULL
"2019-07-27 08:15:00";38;NULL;"0.11";"6.98";"14.22";"40.74";NULL
"2019-07-27 08:45:00";38;NULL;"0.12";"4.86";"15.19";"40.35";NULL
"2019-07-27 09:15:00";38;NULL;"0.12";"4.5";"14.8";"41.68";NULL
"2019-07-27 09:30:00";38;NULL;"0.12";"5.91";"16.21";"39.05";NULL
"2019-07-27 09:45:00";38;NULL;"0.12";"8.79";"17.71";"38.5";NULL
"2019-07-27 10:15:00";38;NULL;"0.12";"5.9";"17.72";"39.02";NULL
"2019-07-27 10:30:00";38;NULL;"0.12";"8.86";"18.83";"37.45";NULL
"2019-07-27 10:45:00";38;NULL;"0.12";"6.64";"15.7";"43.39";NULL
"2019-07-27 11:30:00";38;NULL;"0.13";"6.22";"18.35";"42.35";NULL
"2019-07-27 11:45:00";38;NULL;"0.12";"8.07";"20.42";"42.18";NULL
"2019-07-27 12:15:00";38;NULL;"0.13";"7.19";"19.01";"49.32";NULL
"2019-07-27 12:30:00";38;NULL;"0.12";"4.83";"14.91";"56.68";NULL
"2019-07-27 12:45:00";38;NULL;"0.12";"4.13";"13.57";"62.02";NULL
"2019-07-27 13:15:00";38;NULL;"0.13";"3.39";"13.8";"65.66";NULL
"2019-07-27 13:30:00";38;NULL;"0.13";"3.3";"13.97";"64.65";NULL
"2019-07-27 14:00:00";38;NULL;"0.14";"2.95";"14.14";"57.92";NULL
"2019-07-27 14:15:00";38;NULL;"0.15";"2.89";"14.07";"57.15";NULL
"2019-07-27 14:45:00";38;NULL;"0.13";"3.22";"13.16";"58.48";NULL
"2019-07-27 15:15:00";38;NULL;"0.13";"2.78";"12.82";"59.61";NULL
"2019-07-27 15:30:00";38;NULL;"0.13";"3.24";"15.02";"57.85";NULL
"2019-07-27 15:45:00";38;NULL;"0.12";"2.78";"12";"60.73";NULL
"2019-07-27 16:00:00";38;NULL;"0.12";"3.01";"12.31";"65.43";NULL
"2019-07-27 16:15:00";38;NULL;"0.13";"2.95";"12.15";"65.4";NULL
"2019-07-27 16:30:00";38;NULL;"0.12";"3.2";"11.12";"68.3";NULL
"2019-07-27 16:45:00";38;NULL;"0.12";"3.65";"12.88";"66.61";NULL
"2019-07-27 17:15:00";38;NULL;"0.12";"2.47";"12.32";"68.04";NULL
"2019-07-27 17:30:00";38;NULL;"0.13";"1.87";"11.83";"68.84";NULL
"2019-07-27 17:45:00";38;NULL;"0.12";"6.18";"11.98";"67.69";NULL
"2019-07-27 18:15:00";38;NULL;"0.12";"2.71";"12.81";"68.31";NULL
"2019-07-27 18:30:00";38;NULL;"0.11";"2.24";"12.98";"68.61";NULL
"2019-07-27 18:45:00";38;NULL;"0.13";"2.96";"13.73";"65.26";NULL
"2019-07-27 19:15:00";38;NULL;"0.14";"4.74";"14.02";"64.5";NULL
"2019-07-27 19:30:00";38;NULL;"0.13";"4.94";"14.32";"65.9";NULL
"2019-07-27 19:45:00";38;NULL;"0.13";"5.48";"18.39";"59.15";NULL
"2019-07-27 20:15:00";38;NULL;"0.11";"4.52";"14.49";"65.4";NULL
"2019-07-27 20:45:00";38;NULL;"0.1";"4.76";"14.63";"65.66";NULL
"2019-07-27 21:00:00";38;NULL;"0.11";"5.6";"14.04";"62.67";NULL
"2019-07-27 21:15:00";38;NULL;"0.11";"4.95";"13.47";"63.47";NULL
"2019-07-27 21:30:00";38;NULL;"0.1";"5.08";"13.21";"63.71";NULL
"2019-07-27 22:00:00";38;NULL;"0.11";"4.58";"12.81";"60.71";NULL
"2019-07-27 22:15:00";38;NULL;"0.1";"4.75";"13.84";"60.03";NULL
"2019-07-27 22:30:00";38;NULL;"0.1";"4.46";"12.21";"61.21";NULL
"2019-07-27 22:45:00";38;NULL;"0.11";"4.68";"11.27";"61.05";NULL
"2019-07-27 23:15:00";38;NULL;"0.1";"6.24";"10.68";"59.22";NULL
"2019-07-27 23:30:00";38;NULL;"0.1";"8.67";"11.53";"56.68";NULL
"2019-07-27 23:45:00";38;NULL;"0.1";"6.86";"12.47";"55.02";NULL
"2019-07-28 00:15:00";38;NULL;"0.1";"7.53";"10.67";"55.41";NULL
"2019-07-28 00:30:00";38;NULL;"0.1";"7.78";"11.93";"55.4";NULL
"2019-07-28 00:45:00";38;NULL;"0.1";"5.75";"9.02";"60.4";NULL
"2019-07-28 01:15:00";38;NULL;"0.1";"8.7";"7.8";"61.51";NULL
"2019-07-28 01:30:00";38;NULL;"0.1";"5.95";"8.12";"61.8";NULL
"2019-07-28 01:45:00";38;NULL;"0.1";"7.6";"7.87";"61.52";NULL
"2019-07-28 02:30:00";38;NULL;"0.1";"7.49";"9.68";"57.49";NULL
"2019-07-28 02:45:00";38;NULL;"0.1";"6.39";"8.81";"58.99";NULL
"2019-07-28 03:15:00";38;NULL;"0.1";"7.28";"10.09";"57.01";NULL
"2019-07-28 03:30:00";38;NULL;"0.11";"6.06";"9.25";"58.01";NULL
"2019-07-28 03:45:00";38;NULL;"0.11";"5.67";"9.14";"55.3";NULL
"2019-07-28 04:15:00";38;NULL;"0.11";"5.83";"8.81";"56.84";NULL
"2019-07-28 04:30:00";38;NULL;"0.1";"5.37";"7.92";"59.36";NULL
"2019-07-28 04:45:00";38;NULL;"0.11";"7.1";"7.62";"59.98";NULL
"2019-07-28 05:15:00";38;NULL;"0.1";"6.29";"9.13";"57.19";NULL
"2019-07-28 05:30:00";38;NULL;"0.11";"7.41";"8.64";"57.01";NULL
"2019-07-28 05:45:00";38;NULL;"0.11";"5.46";"10.19";"53.86";NULL
"2019-07-28 06:15:00";38;NULL;"0.11";"6.14";"11.13";"52.07";NULL
"2019-07-28 06:30:00";38;NULL;"0.1";"6";"9.81";"53.02";NULL
"2019-07-28 06:45:00";38;NULL;"0.11";"6.1";"10.15";"51.67";NULL
"2019-07-28 07:15:00";38;NULL;"0.1";"6.63";"10.57";"52.34";NULL
"2019-07-28 07:30:00";38;NULL;"0.1";"6.67";"9.62";"53.92";NULL
"2019-07-28 07:45:00";38;NULL;"0.1";"7.06";"10.26";"52.56";NULL
"2019-07-28 08:15:00";38;NULL;"0.11";"7.22";"11.15";"51.24";NULL
"2019-07-28 08:45:00";38;NULL;"0.1";"6.55";"9.69";"53.19";NULL
"2019-07-26 23:45:00";38;NULL;"0.14";"3.65";"14.96";"49.27";NULL
"2019-07-27 00:15:00";38;NULL;"0.13";"2.84";"12.77";"48.22";NULL
"2019-07-27 00:30:00";38;NULL;"0.12";"2.75";"12.32";"48.47";NULL
"2019-07-27 00:45:00";38;NULL;"0.12";"3.03";"11.69";"49.2";NULL
"2019-07-27 01:00:00";38;NULL;"0.12";"3.04";"11.25";"47.25";NULL
"2019-07-27 01:15:00";38;NULL;"0.13";"2.93";"11.64";"47.38";NULL
"2019-07-27 01:30:00";38;NULL;"0.12";"3.77";"10.84";"46.88";NULL
"2019-07-27 01:45:00";38;NULL;"0.12";"4.07";"10.54";"46.62";NULL
"2019-07-27 02:15:00";38;NULL;"0.11";"4.82";"11.84";"43.97";NULL
"2019-07-27 02:45:00";38;NULL;"0.12";"5";"12.21";"42.54";NULL
"2019-07-27 03:15:00";38;NULL;"0.13";"5.03";"14.44";"42";NULL
"2019-07-27 03:30:00";38;NULL;"0.12";"5.09";"11.6";"44.68";NULL
"2019-07-27 03:45:00";38;NULL;"0.12";"5.09";"11.82";"44.83";NULL
"2019-07-27 13:45:00";38;NULL;"0.14";"3.17";"14.39";"61.03";NULL
"2019-07-27 21:45:00";38;NULL;"0.11";"4.68";"13.47";"61.28";NULL
"2019-07-28 13:45:00";38;NULL;"0.12";"3.53";"12.27";"66.74";NULL
"2019-07-28 14:15:00";38;NULL;"0.16";"2.89";"11.99";"67.08";NULL
"2019-07-28 14:30:00";38;NULL;"0.13";"2.37";"10.71";"69.25";NULL
"2019-07-28 14:45:00";38;NULL;"0.14";"2.22";"9.46";"69.95";NULL
"2019-07-28 15:00:00";38;NULL;"0.16";"2.46";"10.26";"69.9";NULL
"2019-07-28 15:15:00";38;NULL;"0.15";"2.49";"10.71";"69.74";NULL
"2019-07-28 15:30:00";38;NULL;"0.17";"2.46";"9.93";"69.23";NULL
"2019-07-28 15:45:00";38;NULL;"0.16";"2.2";"10.26";"71.27";NULL
"2019-07-28 16:15:00";38;NULL;"0.14";"2.06";"10.09";"70.58";NULL
"2019-07-28 16:30:00";38;NULL;"0.14";"2.11";"9.77";"71.58";NULL
"2019-07-28 16:45:00";38;NULL;"0.14";"2.32";"9.53";"71.37";NULL
"2019-07-28 17:15:00";38;NULL;"0.14";"2.14";"11.37";"69.84";NULL
"2019-07-28 17:30:00";38;NULL;"0.14";"2.22";"11.33";"72.52";NULL
"2019-07-28 17:45:00";38;NULL;"0.14";"1.86";"9.69";"72.75";NULL
"2019-07-28 18:30:00";38;NULL;"0.19";"2.86";"15.37";"68.3";NULL
"2019-07-28 18:45:00";38;NULL;"0.16";"2.45";"11.8";"71.33";NULL
"2019-07-28 19:15:00";38;NULL;"0.17";"2.17";"14.21";"68.98";NULL
"2019-07-28 19:30:00";38;NULL;"0.16";"2.33";"15.53";"69.48";NULL
"2019-07-28 19:45:00";38;NULL;"0.17";"2.83";"17.01";"67.05";NULL
"2019-07-28 20:15:00";38;NULL;"0.16";"2.12";"16.59";"67.75";NULL
"2019-07-28 20:30:00";38;NULL;"0.15";"1.74";"16.28";"66.74";NULL
"2019-07-28 20:45:00";38;NULL;"0.19";"2.27";"22.66";"60.6";NULL
"2019-07-28 21:00:00";38;NULL;"0.17";"1.74";"22.56";"59.2";NULL
"2019-07-28 21:15:00";38;NULL;"0.18";"3.4";"24.53";"56.75";NULL
"2019-07-28 21:30:00";38;NULL;"0.16";"2.38";"24.97";"58.33";NULL
"2019-07-28 21:45:00";38;NULL;"0.16";"2.06";"20.8";"58.89";NULL
"2019-07-28 22:15:00";38;NULL;"0.18";"1.74";"24.34";"55.71";NULL
"2019-07-28 22:30:00";38;NULL;"0.19";"1.85";"29.1";"51.7";NULL
"2019-07-28 22:45:00";38;NULL;"0.18";"1.58";"26.8";"54.7";NULL
"2019-07-28 23:15:00";38;NULL;"0.18";"2.1";"26.33";"52.72";NULL
"2019-07-28 23:30:00";38;NULL;"0.22";"2.11";"27.7";"49.33";NULL
"2019-07-28 23:45:00";38;NULL;"0.17";"2.43";"25.13";"50.32";NULL
"2019-07-29 00:30:00";38;NULL;"0.14";"2.72";"14.74";"57.08";NULL
"2019-07-29 00:45:00";38;NULL;"0.15";"2.73";"16.59";"54.02";NULL
"2019-07-29 01:15:00";38;NULL;"0.14";"3.8";"16.77";"51.11";NULL
"2019-07-29 01:30:00";38;NULL;"0.14";"3.77";"15.58";"52.79";NULL
"2019-07-29 01:45:00";38;NULL;"0.13";"3.95";"17.65";"50.85";NULL
"2019-07-29 02:15:00";38;NULL;"0.13";"4.95";"19.99";"48.49";NULL
"2019-07-29 02:30:00";38;NULL;"0.14";"5.55";"22.9";"41.88";NULL
"2019-07-29 03:00:00";38;NULL;"0.14";"4.32";"20.74";"36.44";NULL
"2019-07-29 03:15:00";38;NULL;"0.12";"3.66";"18.99";"37.96";NULL
"2019-07-29 03:30:00";38;NULL;"0.15";"3.99";"21.67";"35.6";NULL
"2019-07-29 03:45:00";38;NULL;"0.16";"4.13";"19.63";"37.43";NULL
"2019-07-29 04:15:00";38;NULL;"0.16";"4.03";"19.53";"36.21";NULL
"2019-07-29 04:30:00";38;NULL;"0.15";"5.02";"20.45";"36.75";NULL
"2019-07-29 04:45:00";38;NULL;"0.13";"4.42";"19.65";"38.23";NULL
"2019-07-29 05:00:00";38;NULL;"0.13";"5.01";"20.36";"36.29";NULL
"2019-07-29 05:15:00";38;NULL;"0.13";"6.44";"15.33";"41.84";NULL
"2019-07-29 05:30:00";38;NULL;"0.13";"4.8";"19.71";"36.7";NULL
"2019-07-29 06:15:00";38;NULL;"0.15";"5.03";"29.16";"19.86";NULL
"2019-07-29 06:30:00";38;NULL;"0.13";"4.5";"24.54";"24.95";NULL
"2019-07-29 06:45:00";38;NULL;"0.14";"9.88";"26.91";"22.86";NULL
"2019-07-29 07:15:00";38;NULL;"0.14";"7.88";"34.78";"17.85";NULL
"2019-07-29 07:30:00";38;NULL;"0.16";"9.71";"34.89";"19.22";NULL
"2019-07-29 07:45:00";38;NULL;"0.15";"14.22";"35.48";"17.89";NULL
"2019-07-29 08:15:00";38;NULL;"0.5";"25.6";"44.67";"16.11";NULL
"2019-07-29 08:30:00";38;NULL;"0.24";"18.86";"42.6";"18.85";NULL
"2019-07-29 08:45:00";38;NULL;"0.17";"22.24";"36.09";"24.58";NULL
"2019-07-29 09:00:00";38;NULL;"0.21";"21.45";"33.86";"30.5";NULL
"2019-07-29 09:15:00";38;NULL;"0.17";"17.71";"36.69";"27.44";NULL
"2019-07-29 09:30:00";38;NULL;"0.21";"12.77";"31.65";"35.87";NULL
"2019-07-29 09:45:00";38;NULL;"0.25";"15.67";"32.51";"33.69";NULL
"2019-07-29 10:15:00";38;NULL;"0.18";"16.15";"32.49";"38.77";NULL
"2019-07-29 10:30:00";38;NULL;"0.21";"11.32";"34.45";"39.7";NULL
"2019-07-29 10:45:00";38;NULL;"0.2";"19.24";"39.51";"39.27";NULL
"2019-07-29 11:30:00";38;NULL;"0.18";"7.54";"31.78";"70.41";NULL
"2019-07-29 12:15:00";38;NULL;"0.21";"13.68";"35.63";"68.9";NULL
"2019-07-29 12:30:00";38;NULL;"0.22";"12.63";"30.33";"71.73";NULL
"2019-07-29 12:45:00";38;NULL;"0.18";"8.89";"26.65";"74.13";NULL
"2019-07-29 13:15:00";38;NULL;"0.19";"5.14";"23.09";"85.7";NULL
"2019-07-29 13:30:00";38;NULL;"0.24";"8.4";"32.47";"85.01";NULL
"2019-07-29 13:45:00";38;NULL;"0.24";"10.62";"33.17";"84.86";NULL
"2019-07-29 14:15:00";38;NULL;"0.22";"3.72";"16.98";"97.52";NULL
"2019-07-29 14:30:00";38;NULL;"0.27";"13.67";"39.42";"86.47";NULL
"2019-07-29 14:45:00";38;NULL;"0.2";"4.21";"22.57";"100.25";NULL
"2019-07-29 15:15:00";38;NULL;"0.22";"10.21";"37";"94.32";NULL
"2019-07-29 15:30:00";38;NULL;"0.22";"4.28";"22.6";"104.43";NULL
"2019-07-29 15:45:00";38;NULL;"0.18";"4.1";"19.84";"110.29";NULL
"2019-07-29 16:00:00";38;NULL;"0.23";"8.43";"24.53";"104.86";NULL
"2019-07-29 16:15:00";38;NULL;"0.23";"5.35";"20.2";"107.59";NULL
"2019-07-29 16:30:00";38;NULL;"0.26";"5.3";"25.29";"104.27";NULL
"2019-07-29 16:45:00";38;NULL;"0.19";"3.23";"23.31";"107.82";NULL
"2019-07-29 17:15:00";38;NULL;"0.23";"14.27";"39.39";"107.57";NULL
"2019-07-29 17:30:00";38;NULL;"0.2";"12.46";"39.61";"104.19";NULL
"2019-07-29 18:15:00";38;NULL;"0.22";"5.9";"29.88";"110.32";NULL
"2019-07-28 09:30:00";38;NULL;"0.1";"5.35";"9.24";"55.82";NULL
"2019-07-28 09:45:00";38;NULL;"0.11";"7.41";"9.72";"57.95";NULL
"2019-07-28 10:00:00";38;NULL;"0.11";"6.6";"9.88";"58.76";NULL
"2019-07-28 10:15:00";38;NULL;"0.12";"5.63";"9.76";"58.67";NULL
"2019-07-28 10:30:00";38;NULL;"0.11";"6.89";"9.65";"59.22";NULL
"2019-07-28 10:45:00";38;NULL;"0.12";"6.72";"10.48";"59.1";NULL
"2019-07-28 11:15:00";38;NULL;"0.13";"5.67";"12.77";"61.28";NULL
"2019-07-28 11:30:00";38;NULL;"0.12";"3.75";"9.3";"65.07";NULL
"2019-07-28 11:45:00";38;NULL;"0.12";"3.86";"10.64";"63.83";NULL
"2019-07-28 12:30:00";38;NULL;"0.12";"3.14";"9.59";"66.14";NULL
"2019-07-28 12:45:00";38;NULL;"0.12";"2.88";"9.65";"66.36";NULL
"2019-07-28 13:15:00";38;NULL;"0.13";"3.15";"10.01";"67";NULL
"2019-07-28 13:30:00";38;NULL;"0.12";"3.45";"10.76";"67.84";NULL
"2019-07-29 11:15:00";38;NULL;"0.2";"5.9";"25.78";"67.61";NULL
"2019-07-30 01:00:00";38;NULL;"0.13";NULL;"3.71";"61.06";NULL
"2019-07-30 07:00:00";38;NULL;"0.11";NULL;"3.72";"57.9";NULL
"2019-07-29 23:30:00";38;NULL;"0.18";NULL;NULL;"55.24";NULL
"2019-07-30 13:00:00";38;NULL;"0.18";NULL;"3.63";"73.7";NULL
"2019-07-30 19:00:00";38;NULL;"0.19";NULL;"3.52";"79.26";NULL
"2019-07-31 01:00:00";38;NULL;"0.11";NULL;"3.67";"65.77";NULL
"2019-07-29 23:45:00";38;NULL;"0.17";NULL;NULL;"53.98";NULL
"2019-07-30 00:15:00";38;NULL;"0.15";NULL;NULL;"55.19";NULL
"2019-07-30 00:30:00";38;NULL;"0.15";NULL;NULL;"57.11";NULL
"2019-07-29 18:45:00";38;NULL;"0.27";"2.88";"17.95";"114.22";NULL
"2019-07-31 05:00:00";38;NULL;"0.12";NULL;"3.59";"58.29";NULL
"2019-08-01 12:00:00";38;NULL;"0.17";NULL;"5.44";"85.73";NULL
"2019-07-31 04:45:00";38;NULL;"0.11";NULL;NULL;"59.27";NULL
"2019-07-31 05:15:00";38;NULL;"0.12";NULL;NULL;"60.62";NULL
"2019-07-31 08:45:00";38;NULL;"0.18";"5.69";"14.91";"44.25";NULL
"2019-07-31 09:15:00";38;NULL;"0.16";"6";"20.48";"45.48";NULL
"2019-07-31 09:30:00";38;NULL;"0.15";"6.68";"19.96";"48.85";NULL
"2019-07-31 09:45:00";38;NULL;"0.16";"8.01";"21.83";"46.92";NULL
"2019-07-31 10:15:00";38;NULL;"0.14";"7.16";"20.33";"52.76";NULL
"2019-07-31 10:30:00";38;NULL;"0.16";"7.92";"20.33";"51.69";NULL
"2019-07-31 10:45:00";38;NULL;"0.17";"9.77";"23.74";"48.24";NULL
"2019-07-31 11:00:00";38;NULL;"0.16";"10.96";"21.68";"53.91";NULL
"2019-07-31 11:15:00";38;NULL;"0.15";"6.3";"17.12";"58.86";NULL
"2019-07-31 11:30:00";38;NULL;"0.16";"9.08";"21.11";"53.94";NULL
"2019-07-31 11:45:00";38;NULL;"0.15";"8.2";"22.1";"55.8";NULL
"2019-07-31 12:15:00";38;NULL;"0.2";"14.1";"32.23";"47.24";NULL
"2019-07-31 12:30:00";38;NULL;"0.21";"13.46";"31.1";"53.11";NULL
"2019-07-31 13:15:00";38;NULL;"0.19";"7.68";"24.69";"71.28";NULL
"2019-07-31 13:30:00";38;NULL;"0.23";"7.22";"23.22";"74.24";NULL
"2019-07-31 13:45:00";38;NULL;"0.2";"6.77";"20.08";"80.66";NULL
"2019-07-31 14:15:00";38;NULL;"0.21";"7.51";"18.79";"88.22";NULL
"2019-07-31 14:30:00";38;NULL;"0.23";"5.28";"13.78";"94.63";NULL
"2019-07-31 14:45:00";38;NULL;"0.23";"6.14";"18.39";"90.91";NULL
"2019-07-31 15:15:00";38;NULL;"0.19";"6.12";"16.17";"92.57";NULL
"2019-07-31 15:30:00";38;NULL;"0.22";"5.77";"15.68";"96.94";NULL
"2019-07-31 15:45:00";38;NULL;"0.25";"7.54";"18.1";"94.2";NULL
"2019-07-31 16:15:00";38;NULL;"0.21";"5.89";"17.1";"94.46";NULL
"2019-07-31 16:30:00";38;NULL;"0.18";"5.35";"14.74";"96.67";NULL
"2019-07-31 16:45:00";38;NULL;"0.19";"7.79";"16.06";"93.26";NULL
"2019-07-31 17:00:00";38;NULL;"0.2";"6.01";"20.6";"87.93";NULL
"2019-07-31 17:15:00";38;NULL;"0.2";"9.82";"20.13";"87.73";NULL
"2019-07-31 17:30:00";38;NULL;"0.2";"6.53";"20.55";"87.48";NULL
"2019-07-31 17:45:00";38;NULL;"0.21";"8.11";"24.35";"86.33";NULL
"2019-07-31 18:15:00";38;NULL;"0.26";"12.91";"28.29";"73.94";NULL
"2019-07-31 18:30:00";38;NULL;"0.27";"9.39";"32.46";"79.72";NULL
"2019-07-31 19:00:00";38;NULL;"0.28";"14.31";"33.32";"69.58";NULL
"2019-07-31 19:15:00";38;NULL;"0.23";"11.53";"31";"68.75";NULL
"2019-07-31 19:30:00";38;NULL;"0.27";"8.23";"30.25";"73.75";NULL
"2019-07-31 19:45:00";38;NULL;"0.38";"10.15";"35.1";"65.14";NULL
"2019-07-31 20:15:00";38;NULL;"0.28";"7.82";"29.84";"67.19";NULL
"2019-07-31 20:30:00";38;NULL;"0.37";"8.06";"29.56";"67.3";NULL
"2019-07-31 20:45:00";38;NULL;"0.49";"5.95";"28.02";"69.9";NULL
"2019-07-31 21:00:00";38;NULL;"0.3";"4.32";"23.43";"69.88";NULL
"2019-07-31 21:15:00";38;NULL;"0.28";"4.5";"20.78";"73.21";NULL
"2019-07-31 21:30:00";38;NULL;"0.32";"4.96";"22.1";"69.7";NULL
"2019-07-31 21:45:00";38;NULL;"0.33";"8.56";"27.78";"63.48";NULL
"2019-07-31 22:15:00";38;NULL;"0.29";"4.24";"15.53";"73.43";NULL
"2019-07-31 22:30:00";38;NULL;"0.32";"4.29";"18.26";"68.52";NULL
"2019-07-31 22:45:00";38;NULL;"0.28";"5.69";"20.24";"67.58";NULL
"2019-07-31 23:15:00";38;NULL;"0.29";"5.58";"22.33";"57.55";NULL
"2019-07-31 23:30:00";38;NULL;"0.28";"3.93";"17.84";"61.1";NULL
"2019-07-31 23:45:00";38;NULL;"0.27";"4.86";"16.82";"60.95";NULL
"2019-08-01 00:15:00";38;NULL;"0.26";"3.76";"11.85";"61.01";NULL
"2019-08-01 00:45:00";38;NULL;"0.27";"4.36";"13.81";"54.25";NULL
"2019-08-01 01:15:00";38;NULL;"0.23";"3.93";"15.78";"52.2";NULL
"2019-08-01 01:30:00";38;NULL;"0.23";"3.78";"12.93";"55.2";NULL
"2019-08-01 01:45:00";38;NULL;"0.22";"3.63";"13.08";"53.96";NULL
"2019-08-01 02:15:00";38;NULL;"0.22";"3.68";"11.81";"56.51";NULL
"2019-08-01 02:30:00";38;NULL;"0.22";"4.7";"16.16";"50.24";NULL
"2019-08-01 02:45:00";38;NULL;"0.21";"3.68";"14";"53.16";NULL
"2019-08-01 03:00:00";38;NULL;"0.2";"3.76";"14.06";"55.45";NULL
"2019-08-01 03:15:00";38;NULL;"0.2";"3.6";"13.58";"54.5";NULL
"2019-08-01 03:30:00";38;NULL;"0.21";"5.04";"15.35";"54.57";NULL
"2019-08-01 03:45:00";38;NULL;"0.2";"3.1";"12.14";"60.41";NULL
"2019-08-01 04:15:00";38;NULL;"0.21";"3.67";"11.39";"58.82";NULL
"2019-08-01 04:30:00";38;NULL;"0.2";"3.63";"12";"57.23";NULL
"2019-08-01 04:45:00";38;NULL;"0.2";"3.9";"13.12";"54.46";NULL
"2019-08-01 05:15:00";38;NULL;"0.2";"3.76";"13.51";"56.11";NULL
"2019-08-01 05:30:00";38;NULL;"0.2";"8.12";"15.9";"52.95";NULL
"2019-08-01 05:45:00";38;NULL;"0.19";"3.56";"12.36";"56.83";NULL
"2019-08-01 06:15:00";38;NULL;"0.21";"4.21";"18.02";"48.58";NULL
