"id","forecast_time","result_time","geom","wind_speed_h3","wind_speed_h4","wind_speed_h5","wind_speed_h6","wind_direction_h3","wind_direction_h4","wind_direction_h5","wind_direction_h6","temperature_h3","temperature_h4","temperature_h5","temperature_h6","monin_obukhov_length","surface_friction_velocity","planetary_boundary_layer_height","roughness_length","convective_scale_velocity","stability_class","height_h3","height_h4","height_h5","height_h6","height_h7","wind_speed_h2","wind_speed_h7","wind_direction_h2","wind_direction_h7","vertical_wind_speed_h3","vertical_wind_speed_h4","vertical_wind_speed_h5","vertical_wind_speed_h6","temperature_h1","height_h1","height_h2","wind_speed_h1","wind_direction_h1","temperature_h2","temperature_h7","vertical_wind_speed_h1","vertical_wind_speed_h2","vertical_wind_speed_h7"
6728,"2019-09-21 10:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.26175","10","100","4.906251","121.92404","292.36395",NULL,NULL,NULL,NULL
6729,"2019-09-21 11:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.613","10","100","3.5105999","119.73978","293.59476",NULL,NULL,NULL,NULL
6730,"2019-09-21 12:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.60312","10","100","2.206113","101.4075","294.77017",NULL,NULL,NULL,NULL
6731,"2019-09-21 13:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"299.232","10","100","1.0265353","124.869446","295.56375",NULL,NULL,NULL,NULL
6732,"2019-09-21 14:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"299.7345","10","100","0.3199793","197.86356","296.22696",NULL,NULL,NULL,NULL
6733,"2019-09-21 15:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"299.6775","10","100","0.9985719","16.50261","296.68512",NULL,NULL,NULL,NULL
6734,"2019-09-21 16:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"299.46182","10","100","1.9964875","86.70593","296.7102",NULL,NULL,NULL,NULL
6735,"2019-09-21 17:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.4505","10","100","2.0946147","133.98245","296.1966",NULL,NULL,NULL,NULL
6736,"2019-09-21 18:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.63156","10","100","1.1812618","162.6836","296.213",NULL,NULL,NULL,NULL
6737,"2019-09-21 19:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"295.71832","10","100","2.050549","147.40472","296.35748",NULL,NULL,NULL,NULL
6738,"2019-09-21 20:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.96362","10","100","2.68564","160.14491","296.16074",NULL,NULL,NULL,NULL
6739,"2019-09-21 21:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.27045","10","100","2.3941958","187.63493","296.02945",NULL,NULL,NULL,NULL
6740,"2019-09-21 22:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.76233","10","100","2.494713","194.64787","295.8089",NULL,NULL,NULL,NULL
6741,"2019-09-21 23:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"292.98236","10","100","1.758323","185.58273","295.52496",NULL,NULL,NULL,NULL
6742,"2019-09-22 00:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"292.5008","10","100","1.569407","171.60846","294.89423",NULL,NULL,NULL,NULL
6743,"2019-09-22 01:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"292.04688","10","100","1.4955108","138.27217","294.21234",NULL,NULL,NULL,NULL
6744,"2019-09-22 02:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"291.93433","10","100","2.7357671","106.32474","293.747",NULL,NULL,NULL,NULL
6745,"2019-09-22 03:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"291.9133","10","100","2.8639193","113.63982","293.51514",NULL,NULL,NULL,NULL
6746,"2019-09-22 04:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"291.78918","10","100","2.8423338","119.66324","293.31943",NULL,NULL,NULL,NULL
6747,"2019-09-22 05:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"291.43613","10","100","2.9225128","134.03372","293.31567",NULL,NULL,NULL,NULL
6748,"2019-09-22 06:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"291.27905","10","100","3.3408084","129.8394","292.77618",NULL,NULL,NULL,NULL
6749,"2019-09-22 07:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"291.6522","10","100","3.0832188","144.47151","292.45932",NULL,NULL,NULL,NULL
6750,"2019-09-22 08:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.14163","10","100","3.3758092","132.73584","292.4431",NULL,NULL,NULL,NULL
6751,"2019-09-22 09:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.8918","10","100","1.7213092","142.87386","291.97815",NULL,NULL,NULL,NULL
6752,"2019-09-22 10:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.31656","10","100","4.451047","240.12277","292.95334",NULL,NULL,NULL,NULL
6753,"2019-09-22 11:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.9115","10","100","5.948674","261.26727","293.69235",NULL,NULL,NULL,NULL
6754,"2019-09-22 12:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.53345","10","100","5.373765","276.2575","294.39767",NULL,NULL,NULL,NULL
6755,"2019-09-22 13:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.41138","10","100","5.425689","265.24976","294.897",NULL,NULL,NULL,NULL
6756,"2019-09-22 14:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.4746","10","100","5.922837","261.6165","295.35547",NULL,NULL,NULL,NULL
6757,"2019-09-22 15:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.17462","10","100","6.137315","275.4052","295.5787",NULL,NULL,NULL,NULL
6758,"2019-09-22 16:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.53262","10","100","3.5567286","286.01675","295.46857",NULL,NULL,NULL,NULL
6759,"2019-09-22 17:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"295.45624","10","100","3.7285995","286.68378","293.8343",NULL,NULL,NULL,NULL
6760,"2019-09-22 18:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.59735","10","100","3.737338","283.4345","294.1183",NULL,NULL,NULL,NULL
6761,"2019-09-22 19:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"292.2726","10","100","3.454027","288.14554","293.18323",NULL,NULL,NULL,NULL
6762,"2019-09-22 20:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"291.33844","10","100","3.276651","286.88092","291.95245",NULL,NULL,NULL,NULL
6763,"2019-09-22 21:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"290.4897","10","100","3.3220315","281.1458","290.7673",NULL,NULL,NULL,NULL
6764,"2019-09-22 22:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289.95148","10","100","3.3806484","281.14624","289.252",NULL,NULL,NULL,NULL
6765,"2019-09-22 23:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289.6653","10","100","3.4357975","280.80487","288.57538",NULL,NULL,NULL,NULL
6766,"2019-09-23 00:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289.06625","10","100","3.2083743","267.67465","288.15036",NULL,NULL,NULL,NULL
6767,"2019-09-23 01:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"288.73737","10","100","3.065763","253.50037","287.8318",NULL,NULL,NULL,NULL
6768,"2019-09-23 02:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"288.57532","10","100","2.8757594","251.67404","287.63776",NULL,NULL,NULL,NULL
6769,"2019-09-23 03:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"288.62137","10","100","2.609411","248.77946","287.52267",NULL,NULL,NULL,NULL
6770,"2019-09-23 04:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"288.21863","10","100","1.6845552","257.96817","287.48315",NULL,NULL,NULL,NULL
6771,"2019-09-23 05:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"287.83676","10","100","1.3263793","260.2664","287.3249",NULL,NULL,NULL,NULL
6772,"2019-09-23 06:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"287.8719","10","100","1.1722639","243.79431","287.23892",NULL,NULL,NULL,NULL
6773,"2019-09-23 07:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"288.34357","10","100","1.0214087","243.87573","287.2119",NULL,NULL,NULL,NULL
6774,"2019-09-23 08:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"290.15424","10","100","1.6394895","263.14334","287.1558",NULL,NULL,NULL,NULL
6775,"2019-09-23 09:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"291.99844","10","100","3.8462439","266.36887","287.82928",NULL,NULL,NULL,NULL
6776,"2019-09-23 10:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.34613","10","100","4.504096","277.08398","289.04794",NULL,NULL,NULL,NULL
6777,"2019-09-23 11:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.53656","10","100","4.0679064","271.32178","290.04202",NULL,NULL,NULL,NULL
6778,"2019-09-23 12:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"295.6968","10","100","3.3886092","274.64276","291.1527",NULL,NULL,NULL,NULL
6779,"2019-09-23 13:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.51425","10","100","2.2984662","289.46457","292.13574",NULL,NULL,NULL,NULL
6780,"2019-09-23 14:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.00732","10","100","1.6581076","315.28116","292.96127",NULL,NULL,NULL,NULL
6781,"2019-09-23 15:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.42126","10","100","1.6585878","354.25546","293.6564",NULL,NULL,NULL,NULL
6782,"2019-09-23 16:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.41632","10","100","2.1479213","34.9729","294.02997",NULL,NULL,NULL,NULL
6783,"2019-09-23 17:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.38626","10","100","2.1713402","56.13639","294.44995",NULL,NULL,NULL,NULL
6784,"2019-09-23 18:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.76764","10","100","1.0551673","111.29219","294.49203",NULL,NULL,NULL,NULL
6785,"2019-09-23 19:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.04346","10","100","0.85034466","169.59984","294.47894",NULL,NULL,NULL,NULL
6786,"2019-09-23 20:00:00","2019-09-20 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.10538","10","100","0.4991505","191.11244","294.10275",NULL,NULL,NULL,NULL
