"segment_number","node_start","node_end","id_road_section"
1,"260611655","5372364825","24030681"
2,"5372364825","6187764284","24030681"
3,"6187764284","481385966","24030681"
0,"30438660","260806298","24048807"
1,"260806298","263689625","24048807"
0,"261202160","261202226","24087079"
0,"4447583904","262942871","24283611"
0,"960117096","1972814886","24299069"
1,"1972814886","257886204","24299069"
2,"257886204","1122581724","24299069"
0,"263226734","264548463","24299070"
1,"264548463","4423672239","24299070"
2,"4423672239","1489195753","24299070"
3,"1489195753","249350056","24299070"
4,"249350056","938876227","24299070"
0,"263226788","213741843","24299071"
0,"263240018","267195064","24299789"
0,"263239589","263240018","24299792"
0,"41268993","41269314","24299793"
0,"263239737","263239738","24299794"
0,"263268495","263268790","24301740"
0,"297333640","297333637","24301745"
0,"263270388","263268789","24301855"
0,"263270362","263268499","24301858"
0,"263268499","4581306546","24301860"
0,"263270503","263270388","24301861"
0,"297326224","297340108","24301889"
0,"297333640","297326071","24302589"
0,"263301826","263301841","24302814"
1,"263301841","263313632","24302814"
0,"263301830","59749794","24302815"
0,"2967961961","263301837","24302816"
0,"292555997","623406476","24303032"
0,"156609205","675703819","24303034"
1,"675703819","59749793","24303034"
0,"263310665","623406493","24303037"
0,"2967941408","675703816","24303188"
1,"675703816","2967941398","24303188"
0,"263313558","2967941402","24303189"
0,"263313562","675703759","24303190"
1,"675703759","675703799","24303190"
0,"263313592","263313588","24303192"
1,"263313588","263313586","24303192"
0,"263313596","263313592","24303193"
0,"263313629","263313614","24303194"
1,"263313614","263313604","24303194"
0,"263313632","263313614","24303195"
1,"263313614","263313636","24303195"
0,"263324325","934030433","24303384"
1,"934030433","265027004","24303384"
2,"265027004","265027044","24303384"
0,"5272477533","287932271","24303403"
1,"287932271","2634978740","24303403"
2,"2634978740","263326054","24303403"
3,"263326054","264103290","24303403"
4,"264103290","287940751","24303403"
5,"287940751","287932256","24303403"
6,"287932256","264103292","24303403"
7,"264103292","263326050","24303403"
0,"265027007","263326094","24303404"
1,"263326094","263326086","24303404"
0,"923356364","1246618253","24303999"
0,"30438576","297521595","24304001"
0,"263336591","263336637","24304002"
0,"263336621","263336603","24304003"
0,"263336794","267730617","24304004"
0,"3739220762","960205601","24304005"
1,"960205601","263336775","24304005"
2,"263336775","263336781","24304005"
3,"263336781","1328388879","24304005"
4,"1328388879","263336735","24304005"
5,"263336735","263336784","24304005"
6,"263336784","420831388","24304005"
7,"420831388","249245951","24304005"
8,"249245951","3739220762","24304005"
0,"263336797","263336795","24304006"
0,"263336804","263336799","24304007"
0,"263340835","263340821","24304274"
0,"263343579","263343583","24304428"
0,"263343591","263343587","24304429"
0,"263343600","263343596","24304430"
0,"263343602","263343604","24304431"
0,"249502582","249502424","24304550"
1,"249502424","158680519","24304550"
0,"249078317","4464836019","24304942"
1,"4464836019","960187405","24304942"
2,"960187405","303287177","24304942"
0,"223449181","263359413","24305325"
0,"223449181","356899336","24305326"
1,"356899336","263359435","24305326"
0,"263359438","356899339","24305327"
1,"356899339","223449128","24305327"
0,"263359509","263359510","24305337"
0,"249502432","263361371","24305491"
1,"263361371","266327993","24305491"
0,"263361469","263361477","24305492"
0,"41346204","263369935","24306069"
0,"263369935","263369895","24306070"
0,"82527959","82527956","24306072"
0,"263369895","215814029","24306073"
0,"263369972","263369976","24306074"
0,"263370019","263370047","24306075"
0,"215943018","263370051","24306077"
0,"263370051","1501412836","24306078"
0,"263370061","263370058","24306079"
0,"263370058","1493188242","24306080"
0,"1246745092","1246745201","24306081"
1,"1246745201","1246745025","24306081"
2,"1246745025","1246744964","24306081"
3,"1246744964","1246745141","24306081"
4,"1246745141","1246745127","24306081"
5,"1246745127","1501412843","24306081"
6,"1501412843","905342563","24306081"
0,"41430238","263373091","24306184"
0,"263373089","1332252189","24306187"
1,"1332252189","1332251974","24306187"
2,"1332251974","263373093","24306187"
0,"263698487","937805408","24306188"
0,"263373105","263373110","24306189"
0,"263373110","1328388771","24306190"
1,"1328388771","3832510085","24306190"
2,"3832510085","41430205","24306190"
0,"263373117","263373114","24306191"
0,"263373114","30438690","24306192"
0,"263373100","4224603795","24306193"
1,"4224603795","263373093","24306193"
0,"934038228","937865222","24313976"
0,"623406476","263310647","24313977"
0,"263689601","469199932","24319043"
1,"469199932","263689625","24319043"
2,"263689625","30438695","24319043"
0,"263689609","263689604","24319044"
1,"263689604","6148643352","24319044"
2,"6148643352","3325089275","24319044"
3,"3325089275","259474515","24319044"
0,"263689610","263689613","24319045"
1,"263689613","263689603","24319045"
2,"263689603","469199899","24319045"
0,"263689615","263689621","24319046"
1,"263689621","263689614","24319046"
2,"263689614","263689617","24319046"
3,"263689617","263689613","24319046"
0,"263689619","469199903","24319047"
1,"469199903","469199917","24319047"
2,"469199917","469199907","24319047"
3,"469199907","469199916","24319047"
4,"469199916","469199909","24319047"
5,"469199909","263689618","24319047"
6,"263689618","263689617","24319047"
0,"263689620","459507531","24319048"
1,"459507531","263689621","24319048"
0,"263689626","263689627","24319049"
0,"263689627","263689627","24319050"
0,"30438724","1332252246","24319052"
0,"263691771","263691772","24319198"
0,"263691772","263691772","24319199"
0,"263361398","263691811","24319201"
1,"263691811","263691787","24319201"
0,"263691788","263691810","24319202"
1,"263691810","263361377","24319202"
0,"263691789","942356308","24319203"
1,"942356308","982624706","24319203"
2,"982624706","263691808","24319203"
3,"263691808","4902045743","24319203"
0,"263361434","263691812","24319206"
1,"263691812","263691786","24319206"
0,"30438555","1354684754","24319208"
0,"263691808","4819041555","24319211"
0,"263361398","263361434","24319215"
1,"263361434","263691805","24319215"
0,"263691805","30438348","24319216"
0,"263692215","263692215","24319288"
0,"263692219","263692215","24319289"
0,"263691793","679408571","24319415"
1,"679408571","679411480","24319415"
2,"679411480","1459448565","24319415"
3,"1459448565","1459448562","24319415"
0,"263693390","263693418","24319418"
0,"263695617","263695620","24319719"
0,"248951005","248951007","24319721"
0,"263695626","259474527","24319722"
1,"259474527","248951005","24319722"
0,"263695616","263695645","24319723"
0,"4685110320","263701684","24319730"
1,"263701684","263695649","24319730"
0,"263695620","263695618","24319732"
0,"263695666","263695698","24319733"
1,"263695698","263695700","24319733"
0,"263695672","263695667","24319734"
1,"263695667","263695674","24319734"
0,"263699263","263699262","24319736"
1,"263699262","263699260","24319736"
2,"263699260","263699256","24319736"
3,"263699256","263699246","24319736"
4,"263699246","263695679","24319736"
5,"263695679","919729656","24319736"
0,"263689624","263695650","24319740"
1,"263695650","263695699","24319740"
2,"263695699","4675611391","24319740"
3,"4675611391","263695698","24319740"
4,"263695698","919729655","24319740"
5,"919729655","263695697","24319740"
0,"263695652","263695714","24319744"
0,"263699242","263699241","24319745"
1,"263699241","263699256","24319745"
2,"263699256","263699516","24319745"
0,"41430205","1654327553","24319808"
1,"1654327553","4434461081","24319808"
2,"4434461081","1246745094","24319808"
0,"248922057","263698514","24320042"
0,"263698416","2667351977","24320043"
1,"2667351977","263698417","24320043"
0,"263698416","263698430","24320045"
0,"263698433","942626979","24320046"
0,"263698440","263698464","24320047"
0,"263698459","1119872225","24320049"
0,"1119872216","263698462","24320050"
0,"263698471","263698447","24320051"
0,"274103532","1395083899","24320053"
1,"1395083899","263698478","24320053"
0,"263698493","2667351381","24320054"
1,"2667351381","263698421","24320054"
0,"263698420","263698496","24320055"
0,"263698506","263698517","24320056"
1,"263698517","263698499","24320056"
2,"263698499","263698496","24320056"
3,"263698496","263698497","24320056"
0,"263698426","263698506","24320057"
0,"263698434","263698499","24320058"
0,"263698475","263698514","24320062"
0,"263698424","263698517","24320063"
0,"263698423","296465806","24320064"
0,"263698427","263698506","24320066"
0,"263699507","1124792383","24320122"
1,"1124792383","919729665","24320122"
2,"919729665","263695677","24320122"
0,"263699246","263699265","24320123"
1,"263699265","263699245","24320123"
2,"263699245","263699274","24320123"
3,"263699274","263699244","24320123"
0,"263699250","263699245","24320124"
1,"263699245","263699249","24320124"
2,"263699249","263699248","24320124"
0,"263699264","263699265","24320126"
0,"263699260","263699266","24320127"
0,"263699268","263699262","24320128"
0,"263699272","263699268","24320129"
1,"263699268","263699270","24320129"
0,"259474533","263699273","24320130"
1,"263699273","263699274","24320130"
0,"267724145","263699276","24320131"
0,"263699516","263699507","24320144"
0,"263700451","263701605","24320243"
1,"263701605","263701646","24320243"
2,"263701646","467687310","24320243"
0,"30438589","472310350","24320244"
1,"472310350","527858681","24320244"
2,"527858681","527849222","24320244"
3,"527849222","263700457","24320244"
0,"263700457","2973934775","24320245"
1,"2973934775","296897106","24320245"
2,"296897106","296897110","24320245"
3,"296897110","263700458","24320245"
0,"263700458","263700461","24320246"
0,"472310354","263701645","24320410"
1,"263701645","263701648","24320410"
2,"263701648","263701606","24320410"
3,"263701606","263701655","24320410"
0,"263701653","263701651","24320411"
1,"263701651","263701650","24320411"
2,"263701650","263701649","24320411"
3,"263701649","263701648","24320411"
4,"263701648","263701646","24320411"
5,"263701646","296897106","24320411"
0,"263701651","472319502","24320412"
1,"472319502","248922789","24320412"
0,"472310348","263701672","24320413"
0,"263701656","263701607","24320414"
1,"263701607","263701649","24320414"
2,"263701649","263701654","24320414"
3,"263701654","472310344","24320414"
0,"1609386318","919718417","24320415"
1,"919718417","263701657","24320415"
0,"263701661","263701678","24320416"
1,"263701678","263695712","24320416"
2,"263695712","4674536487","24320416"
3,"4674536487","4675611391","24320416"
0,"263701677","4674536797","24320417"
1,"4674536797","1609386318","24320417"
0,"263701668","263701665","24320418"
1,"263701665","296385772","24320418"
2,"296385772","263701664","24320418"
0,"472310341","263701671","24320419"
1,"263701671","263701670","24320419"
0,"263701678","263701679","24320421"
0,"263359435","263703312","24320624"
1,"263703312","263703313","24320624"
2,"263703313","263703314","24320624"
3,"263703314","263703319","24320624"
4,"263703319","937794395","24320624"
0,"263703323","263703318","24320627"
1,"263703318","263703320","24320627"
0,"263703333","459507531","24320628"
0,"263703313","263703320","24320629"
1,"263703320","263703321","24320629"
0,"263703313","263703315","24320630"
0,"263703331","263703332","24320632"
0,"263707099","260300604","24321148"
0,"30575140","5418107139","24321149"
0,"249502508","2504505316","24321350"
0,"263708637","263708638","24321436"
0,"263708638","4460564776","24321437"
0,"4243309003","1324969288","24321653"
1,"1324969288","619847561","24321653"
0,"263710321","3731144657","24321714"
0,"263710322","1799420704","24321715"
1,"1799420704","263710324","24321715"
0,"263710324","249179507","24321716"
1,"249179507","249350114","24321716"
0,"263710323","1799420721","24321717"
1,"1799420721","263710321","24321717"
0,"250175523","800381310","24321718"
0,"263710864","263710866","24321846"
1,"263710866","5008090455","24321846"
0,"263710870","263710871","24321848"
1,"263710871","263710866","24321848"
0,"263710875","263710874","24321849"
0,"263710865","484789456","24321850"
1,"484789456","263710864","24321850"
2,"263710864","3094946678","24321850"
3,"3094946678","263710862","24321850"
4,"263710862","263710875","24321850"
0,"263710882","623428276","24321852"
0,"263710879","263710882","24321854"
0,"263710885","263710889","24321855"
1,"263710889","263710887","24321855"
2,"263710887","263712659","24321855"
3,"263712659","263710883","24321855"
0,"263710864","263710887","24321856"
1,"263710887","263712660","24321856"
2,"263712660","263710886","24321856"
0,"424382963","263710890","24321857"
0,"263711003","263711002","24321878"
0,"263711002","250175533","24321879"
1,"250175533","1619563002","24321879"
2,"1619563002","263711004","24321879"
0,"30389504","263712658","24322100"
0,"263712658","263712660","24322101"
0,"263781641","527858682","24324912"
1,"527858682","263781638","24324912"
2,"263781638","263781634","24324912"
3,"263781634","263781632","24324912"
4,"263781632","527840298","24324912"
5,"527840298","527849204","24324912"
0,"3900203227","263781634","24324913"
0,"263781632","263781662","24324914"
0,"263781669","263781652","24324917"
0,"263781671","263781678","24324918"
0,"263781788","1456072948","24324923"
0,"263781790","263781799","24324924"
1,"263781799","263781803","24324924"
0,"263795309","263781852","24324925"
0,"263781766","1456072971","24324928"
1,"1456072971","296897164","24324928"
2,"296897164","1456072951","24324928"
3,"1456072951","263781778","24324928"
4,"263781778","3722113734","24324928"
